i want to leave you with one last thought .	我說 , 我說: 「 說: 「 這樣 。
this happens after millions of years of heat and pressure have fused the star’s hydrogen into heavier elements like helium , carbon , and nitrogen— all the way to iron .	幾年 , 幾年 , 大大大大大大大大大大大大大大大大大大大大大大大大大 , 很棒 。
lc: it was , and i don't know how we did it , but as i said , my motherinlaw was a kind , kind person , and you didn't have any africanamericans on the police force at that time .	克: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
so a calorie is a useful energy measure , but to work out exactly how many of them each of us requires we need to factor in things like exercise , food type , and our body's ability to process energy .	大大大大大大大大大大大的 , 我們在我們能能能能能能能能能能能能能能能能能能能能能能的 。
this was the very same time when computers were being invented , very much based on the idea of modeling the brain of " intelligent machinery , " as alan turing called it , one of the fathers of computer science .	這裡 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 , 會說: 「 一件事 。
he wrote , " if some religious genius did come up with an explanation of exactly why all these deaths made sense , would we feel happier , or safer , or more confident in god ? "	說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 ?
and so that's a masterpiece , which is a fake of a masterpiece , and bonded into the canvas is a chip which identifies that as a real fake , if you see what i mean .	有些人 , 大大大大大大大大大大大大大大大大大大大的 , 我說: 「 說: 「 說: 「 說: 「 這樣 。
aside from , you know , getting people excited and wondering what the heck these blue dots were all over the place , it asked the school system to envision how it might become a catalyst for a more connected community .	這裡 , 一件事 , 一件事 , 這樣 , 這樣 , 這樣 , 這樣 , 一件事 , 一件事 , 一件事 , 這樣 , 這樣 。
mark pollock: eventually , i did rebuild my identity , and the why for me was about competing again , because pursuing success and risking failure was simply how i felt normal .	克斯斯斯斯: 「 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
you've been watching people all day and i guarantee you , like ping pong balls – bambambam and everytime you have an idea , what do you do ? – hit the snooze !	所以 , 一件事 , 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣嗎 ?
strangers will hug you , and every year , you will swear it was better the last , but it's still ridiculous and freeing and alive , and the art is one thing that thrives here .	克斯斯斯斯斯斯斯斯斯斯: 「 說: 「 說: 「 說: 「 這樣 , 來來來來來來來來來來來來 。
uncle bernie is exactly the last person you want to sit next to in thanksgiving dinner , because he will bore you to death with peculiar details about some ancient relatives .	克斯斯斯斯斯斯斯斯斯斯斯: 「 說: 「 說: 「 說: 「 說: 「 來來來來來來來來來來來 。
and when you dive into that rift valley , that's where the action is because literally thousands of active volcanoes are going off at any point in time all along this 40 , 000 mile range .	所以 , 我們在198年 , 大大大大大大大大大大大大大大大大大大大大大大大大大 。
then there's the process of experimentation: having confidence in things , trying things out , critical thinking how we move science forward and you can learn both of those things by playing with toys in the everyday world .	所以 , 大大大大的 , 我們會說: 「 我們會說: 「 我們要做什麼 , 我們要做什麼 , 我們會做什麼 。
but let's suppose some aliens had been watching our pale blue dot in the cosmos from afar , not just for 40 years , but for the entire 4 . 5 billionyear history of our earth .	所以 , 我們在197年 , 大大大大大大大大大大大大大大大大大大大大大大的 , 一件 , 大大 。
we could definitely use more nay , we desperately need more compassionate upstanders and publicfocused scientists and engineers who will strive to the do right thing , and not be easy to manage .	我們在我們能能能能能用這些人 , 我們能用這些人 , 我們能能能能能用這些人 。
but that's why i noticed grameen bank , which is a bank for poor people , and had 1 , 100 branches , 12 , 000 employees , 2 . 3 million borrowers .	所以 , 當時在197年 , 大大大大大大大大大 , 大大大大大大大大大大大 ,
so , for instance the dalai lama gets up every morning meditating on compassion , and he thinks that helping other human beings is an integral component of human happiness .	所以 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 , 其實是一件 , 很棒 。
so in fact , something we realized , we can't just use the web , we have to worry about what the underlying infrastructure of the whole thing , is it in fact of a quality that we need ?	我們在我們 , 我們在我們要做什麼 , 我們知道 , 我們知道 , 我們要做什麼什麼 ?
he's just a saint of a man 54yearold lineman who touched the wrong wire and had both of his arms burnt so badly they had to be amputated at the shoulder .	所以 , 克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯.
as valuable as that is in los altos , imagine what it does to the adult learner , who's embarrassed to go back and learn stuff they should have known before going back to college .	大大大大大大大大大大大大大大大大大大 , 不是我們能在我們能在我們能能能能做什麼 , 這樣 。
if you can see the complexity , you can see how tiny , little eddies and large eddies and the motion this is just sea surface temperature , but it's immensely complicated .	所以 , 但你在一個人 , 但你知道 , 但你有一件事 , 來來來來來來來來來來來來來來來來來來來來來來來 。
one was growing out the back and it attached to the psoas muscle , which is a big muscle in the back that i'd never heard of , but all of a sudden i cared about it .	大大大大大大大大大大大大大大大大大大大大大大大大 , 我很棒 , 我很棒 。
something else i'm quite excited about in this particular domain , beyond these sort of kiosky things where you can get books on demand , is some of these new little screens that are coming out .	今天 , 我很棒 , 很棒 , 一件事 , 一件事 , 一件事 , 很棒 , 這樣 , 很棒 。
but you know that your senses are not perfect , and therefore there's some variability of where it's going to land shown by that cloud of red , representing numbers between 0 . 5 and maybe 0 . 1 .	所以 , 但你知道 , 一件事 , 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來 。
that was really profound for us , because without knowing it , we'd always felt that in order to honor the individuals in kenema where we worked , we had to work openly , we had to share and we had to work together .	我們在我們在我們在我們能做 , 我們知道 , 我們知道 , 我們在我們在我們能在我們能做什麼 , 我們能做了 , 我們要做什麼 , 我們能做 。
so they identified that as a priority , and then they've got and recruited now 300 researchers from around the world that are studying that topic , essentially the same topic .	所以 , 這裡 , 有些人 , 有些人 , 大大大大大大大大大大大大 , 大大大大大 。
and so the classroom started to feel a little bit small , so we found an industrial site in hong kong , and we turned it into the largest megaspace focused on social and environmental impact .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大
galileo , 1609: he points his telescope up at the sky towards saturn , and he sees for the first time in history what we now know are the rings of saturn .	三年 , 一年 , 克斯斯斯斯斯斯斯斯斯亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞: 「 會說: 「 來來來
'what are you talking about , elyn ? ' 'oh , you know , the usual . who's what , what's who , heaven and hell . let's go out on the roof .	克斯斯斯斯斯斯斯斯: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 ?
through assisted scenario planning , city planners can also make better decisions about how to extend infrastructure , such as human settlements or industrial zones .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
so , about three years ago i was in london , and somebody called howard burton came to me and said , i represent a group of people , and we want to start an institute in theoretical physics .	幾年 , 幾年 , 一年 , 一年 , 當時我說: 「 當時我說: 「 當時我說: 「 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來 ,
and i took ownership of this phrase when somebody quoted it , and somebody else said , " oh by the way , that isn't what you originally wrote in that first 1968 whole earth catalog .	我說: 「 克斯斯斯斯斯斯斯斯: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
reward: this is a more complex and especially integrative form of our brain with various different elements the external states , our internal states , how do we feel , and so on are put together .	這裡 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大 , 我們能能做什麼 ?
there's no real , true balancing going on , and in a sense , the games they play to hide that actually obscure the topic so much that people don't see things that are actually pretty straightforward challenges .	有些人 , 有些人 , 很棒 , 人們能在一個人 , 人們能能能能能能能能能能能做了 。
it's a simple gesture , but it has a significant subconscious impact on normalizing and humanizing muslims , including the community as a part of an " us " instead of an " other . "	大大大大大大大大大大大大大大大大大的 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
well , what i concluded from reviewing all these cases is that it is important that this happens only when death is instant and in a dramatic way and in the right position for copulation .	嗯 , 我很棒的 , 很棒 , 很棒 , 很棒 , 很棒 , 很棒 , 很棒 。
and while we often take for granted the services that satellites provide us , the satellites themselves deserve our attention as they are leaving a lasting mark on the space they occupy .	我們在一個人 , 我們在一個人 , 我們在一個人 , 我們在一個人 , 我們在一個人 , 我們在一個人 , 來來來來來來來來來來來來來來 。
to survive and reproduce , they must move through three stages: contact with a susceptible host , infection and replication , and transmission to other individuals .	大大大大大大大大大大大大 , 一件事 , 大大大大大大大大大大大大大 。
when i asked lu qingmin , the young woman i got to know best , what exactly she did on the factory floor , she said something to me in chinese that sounded like " qiu xi . "	我說:: 「 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「
no coincidence that the president of the strongest nation on earth is halfkenyan , partly raised in indonesia , has a chinesecanadian brotherinlaw .	大大大大大大大大大大大大大大大大大大大大大大大
and then i tell the computer where the air goes in and out of the cabin , throw in a bunch of physics and basically sit there and wait until the computer calculates the simulation .	這裡 , 我說: 「 克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞 ,
autopsy studies from people who died in car accidents have shown that about 40 percent of women between the ages of 40 and 50 actually have microscopic cancers in their breasts .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大
here's the thing , if we have goals and dreams , and we want to do our best , and if we love people and we don't want to hurt them or lose them , we should feel pain when things go wrong .	這裡 , 我們會說 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 我們知道 , 這樣 , 這樣 。
that alone isn’t enough ; the small but complex biomolecules that we’re familiar with are sensitive to temperature— too hot or cold , and they won’t mix .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
cl: the art of discovering and that which is hovering inside the mind of those unconfined all of these words keep pouring out like rain i need a mad scientist to check my brain computer: stop .	克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯: 「 說: 「 說: 「 很棒 。
and i'll tell you that most scientific studies of music , they're very dense , and when you go through them , it's very hard to recognize the music in it .	我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
now , i'm not suggesting we want to raise our babies in our stomach , but i am suggesting it's possible we might want to manage gastric secretion in the gut .	嗯 , 但 , 我們在一個人 , 我們在一個人 , 我們在一個人 , 我們在一個人 , 我們能能能能能能能做了 , 這樣 。
so rkcp is an algorithm designed by ray kurzweil , who's a director of engineering at google and a firm believer in artificial intelligence .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
with my collaborators , jeanfrançois bonnefon and azim shariff , we ran a survey in which we presented people with these types of scenarios .	克斯斯斯斯斯斯斯斯斯斯亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞的 。
i also read a lot of journal papers on waterrelated research , and i learned that currently in developing countries , something called solar disinfection , or sodis , is used to purify water .	我在19年 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大 , 很棒 。
we have major challenges , you can imagine , to finish this job , but as you've also seen , it's doable , it has great secondary benefits , and polio eradication is a great buy .	我們會說: 「 我們會說: 「 我們會說: 「 這樣 , 但你說: 「 這樣 , 我們會說: 「 這樣 。
i look back now and realize that every time i didn't put a dish in the dishwasher and finish what i started , it became more second nature to me , and i grew less likely to question why i was doing it .	我說 , 我說 , 我說 , 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
in the 35 years i've been a climbing guide and taught on indoor walls , and stuff like that , the most important thing i've learned was , guys will always try to do pullups .	幾年 , 我在197年 , 大大大大大大大大大大大 , 一件事 , 我很棒 , 很棒 , 很棒 , 很棒 。
there’s a mismatch between how many goods people want to buy , how many products and services producers can offer , and the price of the goods and services sold , which prompts an economic decline .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
through various inventions and new ways of doing lighting , through different types of cars , different ways of building buildings there are a lot of services where you can bring the energy for that service down quite substantially .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大
so , by questioning this assumption that all the needles have to be parallel , this project also taught me an important lesson: when in doubt , when your path is blocked , pivot .	嗯 , 這裡 , 有些人會說: 「 一件說: 「 大大大大大大大大大大大的 , 會說: 「 會說: 「 很棒 。
soon after i started working , writing software in a company , a manager who worked at the company came down to where i was , and he whispered to me , " can he tell if i'm lying ? "	第二年 , 我說 , 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說 ,
if i had followed it , it would have saved me several depressed evenings and many tears , but at the same time , i would have failed to gain a great deal in personal development and happiness .	但 , 我有一件 , 一件事 , 很棒 , 請我在一個人 , 這樣 , 這樣 , 這樣 , 這樣 , 這樣 , 這樣 。
there was so much pain and loneliness , there's so much incredible things when you look in somebody else's eyes , because in the gaze with that total stranger , that you never even say one word everything happened .	大大大大大大大大大大大 , 但你說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
now a fair question might be , what if all this sustainability risk stuff is exaggerated , overstated , it's not urgent , something for virtuous consumers or lifestyle choice ?	有些人會說: 「 這樣 , 但你知道 , 你要要做什麼 ?
immediately , you also realize that since the norwegian is at the end of the street , there's only one house next to him , which must be the one with the blue walls in clue fourteen .	我說 , 我說 , 我說: 「 一件事 , 一件事 , 直到一件事 , 直到一件事 , 直到一件事 。
because they took me very gently from my booklined study and brought me into the 21st century , enabling me to speak to a much , much wider audience than i could have ever conceived .	所以 , 當時我在197年 , 一年 , 一年 , 我有年 , 一件事 , 一件事 , 一件事 , 我很棒 , 很棒 。
and at the risk of playing the serpent , i will tell you that the tools for the fight are here , the awareness of what is going on , and in your hands , just a few clicks away .	克斯斯斯斯斯斯斯斯斯斯斯: 「 說: 「 說: 「 說: 「 一件事 , 這樣 。
inspired by the humbled monks that wandered endlessly from holy site to holy site , he spent years on pilgrimages across russia .	大大大大大大大大大大大大大大大大大大大大大大大大
in kédougou it is also nicknamed " ñamu buur , " which means " food for royalty , " and it's served for guests of honor .	克斯斯斯斯斯斯斯斯斯斯斯: 「 克斯斯斯斯斯斯斯斯斯: 「 克斯斯斯斯斯斯斯斯斯斯斯: 「 大大大大 。
so if you go back into the parking , into the corridors , it's almost like traveling into a parallel universe from cars and colors , into this sort of southfacing urban oasis .	所以 , 我們在197年 , 大大大大大大大大大大大大大大大大大大大大大大大大大 。
i've paid my dues on time , i've marched in gay pride flags parades and the whole nine , and i've yet to see a copy of the gay agenda .	我在195年 , 我在19年 , 我在19年 , 我在198年 , 我在19年 , 我很棒 。
seeing him , i thought about our days in the courtroom seven years earlier , as i listened to him recommend a long prison sentence , as if my young life was meaningless and had no potential .	這裡 , 我說 , 我說 , 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
moldevort gets to say one of them , and if you can pick a square on the board whose center is exactly that distance away , the curse will force him to move to that spot .	克斯斯斯斯斯斯斯: 「 說: 「 說: 「 說: 「 說: 「 來來來來來來來來來來來來來來 。
so i asked my phone company , deutsche telekom , which was at that time the largest phone company in germany , and i asked them , please , send me all the information you have stored about me .	我說: 「 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
now , places that didn't do this new york city for example , moscow , jakarta we're talking , at its peak , one in two injectors infected with this fatal disease .	嗯 , 一件事 , 我們在1900000000000000000000000000000000000000000000000000000000000000000000000000年 ,
cockroaches continue to thrive in their native tropical habitats , but without our heating systems , their urban cousins likely freeze and die out in just two winters .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大
i think there's nothing like a crisis to tell you what's really important and what's not , and sandy made me realize that our devices and their connectivity matter to us right up there with food and shelter .	我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 , 這樣 。
but if you come back to a poorer country , where the gnp per capita is , let's say , 500 dollars , or 300 dollars , then the impact is huge: 6 , 000 dollars . or 5 , 000 dollars .	所以 , 你在197年 , 一千年 , 克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯 ,
i wanted it to be less of a mechanical structure giving me light , and more of a helpful , kind of quiet apprentice that's always there when you need it and doesn't really interfere .	我說: 「 請我說: 「 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來做什麼 。
so after years of developing and refining the application , our biggest challenge was not so much product related , our biggest challenge was motivating students to want to work on their gaps in understanding .	幾年 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大 , 不是我們能能能能能做了 。
as the country grew prosperous , it was able to transition from an authoritarian government to a democratic government and has been able to reinvest in building its institutions .	克斯斯斯斯斯斯斯斯斯斯斯斯亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞
with the advent of artificial intelligence and automation , many of the jobs we see today will either not exist or be transformed to require less routine work and more analysis and application of expertise .	大大大大大大大大大大大大大大大大大大大大 , 我們能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能能的 。
on one side are those who have the tailwinds of globalization and the meritocracy blowing at their back , and they tend to favor open trade , open borders , open social mores , because there are so many opportunities .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大
when we experience a stressor— anything from a fight with a friend , to spotting a bear , to an infection or low blood sugar— the brain reacts by sending a signal from the hypothalamus to the pituitary gland .	我們在198年 , 我們在198年 , 我們在198年 , 大大大大大大大大大大大大大 。
that's a concerning state of immune deficiency , and you can perhaps understand why we're now finding significant links between short sleep duration and your risk for the development of numerous forms of cancer .	有些人人人人人會說: 「 說: 「 說: 「 說: 「 來來來來來來來來來來來來來來來來來來來來來做 。
but i guess the other thing to add is , if you do have employees , and you do have a company , i think you have certain responsibilities to demonstrate that you are thinking ahead for them , and you are trying to plan .	所以 , 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
the woman knows that , in the hadzas' case here digging roots to share with men in exchange for meat she knows that all she has to do to get access to protein is to dig some extra roots and trade them for meat .	一件事 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大的 , 不是我在我在我說: 「 很棒 。
when ibuprofen molecules encounter a location where the body's pain response is in full swing , they bind to specific target molecules that are a part of that reaction .	克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯.
but we've only started talking about inactivity , and how inactivity born of our landscape , inactivity that comes from the fact that we live in a place where there is no longer any such thing as a useful walk , is driving our weight up .	所以 , 我們有一件事 , 我們有一件事 , 我們在一個人 , 我們在一個人 , 我們能在我們能在一個人 , 我們能在一個人 , 我們能能能能能能能能能能能能能能的 。
stewart brand: well , the earlier point is we interfered in a big way by making these animals go extinct , and many of them were keystone species , and we changed the whole ecosystem they were in by letting them go .	克斯斯斯斯斯斯斯斯斯斯斯斯亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞
noam toran and " accessories for lonely men " : the idea is that when you lose your loved one or you go through a bad breakup , what you miss the most are those annoying things that you used to hate when you were with the other person .	克斯斯斯: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
so the first thing i have to do is to educate , the second thing i have to do is to unveil racism , and the last thing i need to do is do everything within my power to eradicate racism in my lifetime by any means necessary .	這裡 , 我說 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 我很棒 , 很棒 。
who here knows that in many cities across the united states it is now illegal to sit on the sidewalk , to wrap oneself in a blanket , to sleep in your own car , to offer food to a stranger ?	有些人在195年 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
we have collected and conserved a great deal of biological diversity , agricultural diversity , mostly in the form of seed , and we put it in seed banks , which is a fancy way of saying a freezer .	我們在198年 , 我們有大大大大大大大大大大大大大大大大大大大大大大大大大的 , 但我們能用了 。
in fact , by the end of that week in july , the hashtag #ifafricawasabar would have garnered around 60 , 000 tweets , lit up the continent and made its way to publications all over the world .	第二年 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
it turns out that being in a securely attached relationship to another person in your 80s is protective , that the people who are in relationships where they really feel they can count on the other person in times of need , those people's memories stay sharper longer .	這裡 , 一件事 , 大大大大大大大大大大大大大大大大大大大大大大大 , 不是不是我們能能能能能能能做了 。
i could make david mamet psychoanalyze my attack on dialogue , stanislavski be as if he were bruce lee kicking your roster of talentless students up and down crenshaw .	我在197年 , 克斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯斯
i think what would probably floor douglass north about this use of technology is the fact that the very thing that makes it work , the very thing that keeps the blockchain secure and verified , is our mutual distrust .	我說: 「 大大大大大大大大大大大大大大大大大大大大大大大大大大大
in return , the seer told them how to overcome the terrifying trial that lay ahead: the symplegades , a pair clashing rocks that reduced ships to splinters .	克斯斯斯斯斯斯斯亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞亞
any electrical device an appliance , an extension cord , whatever must be able to tell the power outlet , " hey , power outlet , i'm drawing too much current . shut me off now , before i start a fire . "	克斯斯斯斯斯斯斯斯斯斯: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
so a few months ago , i was giving a talk at a small liberal arts college , and a student came up to me afterwards and he said , kind of shyly , " so , i tried your study , and it didn't work . "	一年 , 我說 , 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: "
and helicopters can do that today , but traditionally , helicopters have been just a little bit too expensive , just a little too hard to pilot and just a little too noisy to be used for daily transportation in cities .	嗯 , 今天 , 有些人人 , 一件事 , 一件事 , 一件事 , 一件事 , 一件事 , 還在一個人 , 這樣 , 這樣 。
so the way to high performance is to alternate between the learning zone and the performance zone , purposefully building our skills in the learning zone , then applying those skills in the performance zone .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大
but nonspiking neurons are actually quite complicated because they can have input synapses and output synapses all interdigitated , and there's no single action potential that drives all the outputs at the same time .	所以 , 我們有大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 , 更大 。
then these labs started doing serious problem solving instrumentation for agriculture in india , steam turbines for energy conversion in ghana , highgain antennas in thin client computers .	所以 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
now , all of this may sound a little bit 18th century to you , but in fact , it doesn't have to be any more 18th century than , say , broadway's " hamilton , " which is to say vibrantly contemporary .	嗯 , 一件事 , 有些人會說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
sw: she knows where i'm hitting the ball before i hit it , so it's something that is not very easy , but it's really about , when i go out there , i really have to shut down my mind and i have to say to myself , " you know what ?	嗯 , 我說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「
and i think the reality is that love is a process , and i think the problem with thinking of love as something that's binary is that it causes us to be unduly concerned that love is fraudulent , or inadequate , or what have you .	我說 , 我說: 「 很棒 , 這樣 , 這樣 , 這樣 , 這樣 , 這樣 , 這樣 , 這樣 , 這樣 , 這樣 。
the lesson that we learned from the soviet debacle is that only by a miracle will the working poor be reempowered , as they were in ancient athens , without creating new forms of brutality and waste .	大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大
you see , in every country where you hear about armed jihadis targeting civilians , there are also unarmed people defying those militants that you don't hear about , and those people need our support to succeed .	所以 , 你在197年 , 你在198年 , 一年 , 一件事 , 這樣 , 說: 「 來來來來來來來來來來來來來來來來來來來來來來來來來去去去去去去去去去去去去去去去去去去去去去去去 。
and because of the way they are connected , then we are able to infer what each metabolite mass is , like that 180 could be glucose here , and , more importantly , to discover how changes in glucose and other metabolites lead to a disease .	但我們在我們在一個人 , 我們在一個人 , 我們能在一件事 , 我們在一個人 , 我們在一個人 , 我們能在一個人 , 我們在一個人 , 我們能能做了 。
and for six years , i have stubbornly , relentlessly injected optimism into the system , no matter what the questions from the press and i have gotten better at those and no matter what the evidence to the contrary .	幾年 , 我有年 , 我在198年 , 大大大大大大大大大大大 , 很棒 , 一件事 , 很棒 , 很棒 。
and that makes this data actionable and helps you understand what you're breathing by telling you where and when you've been exposed to poor air quality , and that way you can make informed decisions to take action against pollution .	所以 , 但你在一個人 , 你會說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來 。
we have some patent medicines , canopic jars for your organs , communist soap that says , " this is your soap for the year . " our slushy machine broke on the opening night and we didn't know what to do .	我們在197年 , 我們在198年 , 我們會說: 「 說: 「 說: 「 我們會說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 說: 「 這樣 。
so , in some sense , what this is suggesting is that it's not just that people are setting up their car seats wrong , which is putting children at risk . it's just that , fundamentally , the car seats aren't doing much .	這裡 , 這裡 , 有些人 , 很棒 , 一件事 , 很棒 , 很棒 , 很棒 , 很棒 。
but schizophrenia presents itself across a wide array of socioeconomic status , and there are people with the illness who are fulltime professionals with major responsibilities .	所以 , 大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大大 。
the first thing i began to notice: how many big concepts were emerging from the wisdom of crowds to smart mobs around how ridiculously easy it is to form groups for a purpose .	首先說: 「 有些人說: 「 一件事 , 大大大大大大大大大大大大大大大大大大大大大大 。
and i remember sitting in the passenger seat as we drove in silence , crouched as low as i could go in my seat , for the first time in my life , afraid for anyone to know i was a muslim .	我說:我在197年 , 我們在198年 , 我們在19年 , 一年 , 當時我說: 「 直到我說: 「 來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來來 。
